SAMPLEID,31260,5281167,18827,31253,5363388,5320250,5281553,6428574,6549,4133,5281515,6443227
1,0.060223753,0.345088041,0.715187802,0.222543162,0.891337418,0.015684905,0.126961936,0.11607649,1.490278061,0.331088291,0.047856655,0.017562488
2,0.03791235,0.027448012,0.588967914,0.11164135,0.109066088,0.008094386,0.04334487,0.1212447,1.264027256,0.191338174,0.025263493,0.006451245
3,0.032614514,0.012284671,0.337020747,0.073034383,0.056695593,0.005999762,0.02478214,0.098046507,0.676919874,0.152526256,0,0.006135137
4,0.008649428,0.109234472,0.249707216,0.117304217,0.333039441,0.010341521,0.053358422,0.085275067,0.647921201,0.189271346,0,0.005206898
5,0.031848632,0.127234916,0.309830891,0.092383788,0.393842315,0.00781359,0.03975937,0.092017835,0.558190827,0.090899679,0.071260267,0.003320121
6,0.051975161,0.264939221,0.681515125,0.138413532,0.88280849,0.010126888,0.054271048,0.186176146,1.36605526,0.179851248,1.140418157,0.011639755
7,0.023617798,0.017557203,0.289491563,0.061579167,0.072833982,0.005951331,0.025702819,0.05218919,0.750928409,0.16596702,0,0.003442497
8,0.035904315,0.016143787,0.399133531,0.104436123,0.122849002,0.0174735,0.044709951,0.112672965,0.64391351,0.156409591,0.162612688,0.007841355
9,0.032255701,0.015966366,0.172694009,0.098150127,0.080577035,0.013719982,0.057902508,0.066760003,0.527459932,0.073814195,0,0.004097945
10,0.024763113,0.034616912,0,0.034517169,0.021269973,0,0,0.007462561,0.068305221,0.044852923,0,0
11,0.01057424,0.045766294,0,0.049802656,0.033952859,0,0.005799762,0.011009472,0.074749638,0.080878353,0,0
12,0.021456134,0.025213073,0.017046813,0.053997625,0.026195529,0,0,0.014210295,0.056032605,0.105663207,0,0
13,0.012554922,0.004860835,0.036893297,0.035377621,0.00601481,0,0,0.009863518,0.038600015,0.02431688,0,0
14,0.031759327,0.007048687,0,0.032142569,0.006419477,0,0,0.005117162,0.072787215,0.053945308,0,0
15,0.017680917,0.006754503,0.01554979,0.02969431,0.00929058,0,0.002143078,0.003057759,0.084717977,0.033343672,0,0
16,0.0285929,0.039669054,0,0.045403332,0.026443712,0,0,0,0.03390578,0.055258588,0,0
17,0.042274012,0.099790783,0.012072422,0.042750223,0.039600114,0,0.077243992,0.021929825,0.129228559,0.11351624,0,0
18,0.01460505,0.005757474,0,0.01631008,0.004669171,0,0,0,0.014349267,0.03285342,0,0
19,0.023273048,0.005778468,0,0.013252909,0.004963118,0,0.002090894,0,0.010220026,0.029261016,0,0
20,0.320880704,0.047209367,0,0.063915636,0.018330609,0,0,0.011847812,0.032353974,0.061247558,0,0
21,0.493663922,0.085518486,0,0.155513857,0.085602857,0,0,0.029743063,0.115793528,0.219791631,0,0
22,0.382074603,0.078168479,0,0.06582603,0.042054202,0,0,0.01324156,0.050531763,0.034616673,0,0.002298109
23,0.432111765,0.101023003,0,0.055429103,0.050067031,0,0,0.015995033,0.042822344,0.083734302,0,0.001925999
24,0.371248009,0.236676294,0,0.070716793,0.14685214,0,0,0.010460577,0.03955816,0.08613468,0,0.001018012
25,0.297443572,0.420878779,0,0.045614534,0.195701063,0,0,0.016395182,0.046876081,0.084755979,0,0.001317624
26,0.266475024,0.353834668,0.07002508,0.122830388,0.146671962,0,0,0.017101862,0.038215934,0.127318164,0,0
27,0.254563202,0.044260605,0,0.036453813,0.027098316,0,0,0.005217417,0.022183849,0.054436372,0,0
28,0.349473382,0.056058496,0.003670254,0.046828613,0.021245533,0,0,0.005662538,0.027752248,0.058985705,0,0
29,0.006581692,0.00320564,0.008034963,0.022298379,0.003262517,0,0,0,0.01552556,0.051035358,0,0.001112734
30,0.009048749,0,0.004959635,0.073050445,0.010615954,0,0,0.0194694,0.109038451,0.084611318,0,0.005668835
31,0.028742661,0.012547532,0.004718379,0.132826997,0.022120901,0,0,0.031688425,0.245570972,0.099396338,0,0.005230298
32,0.023414707,0.009605196,0.075769387,0.090902149,0.012769495,0,0,0.039906044,0.189497402,0.218141109,0,0.005026622
33,0.016215952,0.360742151,0.078185372,0.065847392,0.175028911,0,0,0.014742021,0.039232691,0.082232486,0,0.002838654
34,0.020514574,0.219149297,0.012210768,0.046341748,0.109152332,0,0,0.008510551,0.041223116,0.101061002,0,0
35,0.017154391,0.038583973,0.011134341,0.066272502,0.034731142,0,0,0.006559332,0.076021479,0.113823004,0,0.004003002
