PlantID,Species,Year,Region,Population,5281167,6654,240,18818,14896,9862,5363388,8908,440917,244,998,6054,3314,1549778,2345,,,,,,,,,,,,,,,,,,,,,,,,
10DGo032,Godoratissima,2010,lowland,Doettingen,7.47777778,34.70907377,1345.42912985,778.04666667,114.82888889,457.97020794,103.79580956,2.63447336,226.05971809,92.85052298,1750.44369107,176.51748825,39.76639155,3.24664018,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo033,Godoratissima,2010,lowland,Doettingen,15.32000000,68.00230432,1093.68609053,878.29777778,158.77555556,314.01149505,289.06473392,3.89923608,316.82676057,89.41974372,2584.05092889,222.98162976,43.83890753,2.38094765,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo034,Godoratissima,2010,lowland,Doettingen,34.51111111,67.77549527,2435.54672220,697.25111111,77.66666667,636.02823666,1792.94304805,10.56978505,398.39413473,139.34158480,5422.99355744,930.47300510,94.66721595,4.58359456,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo035,Godoratissima,2010,lowland,Doettingen,1.40645161,7.73430446,33.06760988,255.81935484,34.63870968,69.65630827,44.83282626,0.74060795,62.10918861,0.65484677,15.78021011,0.69061495,0.08146579,2.57942322,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo036,Godoratissima,2010,lowland,Doettingen,11.66888889,114.96334877,2003.36411622,725.71111111,136.31555556,894.27691331,244.60119884,8.25660662,467.42191057,51.08612161,3447.35046811,177.93092615,320.42638707,9.42661194,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo038,Godoratissima,2010,lowland,Doettingen,16.43030303,43.91843967,1179.13536075,419.78989899,84.74141414,921.94526314,882.98659665,2.00296406,189.28478433,159.50938836,1866.16306819,286.79706389,21.24210010,9.27921543,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo039,Godoratissima,2010,lowland,Doettingen,9.23870968,79.68796535,1560.85517794,445.64516129,87.37849462,689.01216384,492.69326037,3.82690331,248.19001759,37.62296680,2907.32881538,224.24502386,33.36240915,4.15915911,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo040,Godoratissima,2010,lowland,Doettingen,3.69375000,99.11014063,1629.89818905,350.52291667,78.65416667,517.35653450,70.34862371,1.95833258,183.82971839,217.10857393,3086.53320570,722.33492030,22.34627900,4.88358037,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo041,Godoratissima,2010,lowland,Doettingen,9.22444444,48.24380700,1636.98077644,895.94000000,125.00888889,808.88039960,284.68110483,4.47821947,243.35145971,94.49710630,3235.49258980,364.14344054,99.03126591,4.54853921,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo042,Godoratissima,2010,lowland,Doettingen,9.72888889,33.76681286,1362.92833259,425.64666667,63.67555556,896.93723643,213.11651414,4.61004288,273.00225916,223.32060154,2380.70186826,498.52395020,171.82240248,7.02923681,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo043,Godoratissima,2010,lowland,Doettingen,7.59555556,61.15995648,1445.26132481,559.88000000,85.15777778,478.95137342,134.16983625,6.06295927,314.63624400,179.28463867,2063.78729857,299.61542354,28.65608615,6.01326474,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo044,Godoratissima,2010,lowland,Doettingen,3.37555556,56.13825082,1996.11976201,536.86666667,101.52888889,1026.63607126,81.18588598,5.27603592,235.31220375,69.70360678,2782.06620589,206.92393999,111.98059800,5.90206000,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo045,Godoratissima,2010,lowland,Doettingen,12.01555556,108.37513827,1635.06664188,243.58444444,53.58666667,797.96184566,526.79953578,3.76528908,211.63064373,65.68737474,2664.86029322,317.12113811,50.78017600,6.49374757,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo046,Godoratissima,2010,lowland,Doettingen,6.28000000,67.48450103,1729.32903168,366.90444444,69.68222222,1007.11150687,183.21615453,3.29270170,242.83006124,96.82327484,1843.16952142,152.46748207,78.23516635,8.74768394,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo047,Godoratissima,2010,lowland,Doettingen,65.01555556,233.18322191,1295.51560811,441.09777778,97.60000000,1047.83666651,2165.93371030,5.86098397,460.99661009,185.40484776,1935.61776751,268.64896550,124.65109174,8.16435827,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo048,Godoratissima,2010,lowland,Doettingen,6.99555556,50.32428601,1855.84503148,258.43777778,39.31555556,596.04093204,116.62260063,4.14794461,180.96991212,119.00721548,2134.56122945,256.08753775,69.49746116,2.39202731,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo049,Godoratissima,2010,lowland,Doettingen,128.67777778,88.52702644,162.81581893,156.44888889,40.44444444,1465.29197927,1453.68103013,7.43643571,229.77324176,35.72144246,423.54929731,119.31570841,33.40506848,10.85068053,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo050,Godoratissima,2010,lowland,Doettingen,7.74444444,64.82329938,788.46648391,156.75777778,36.68666667,597.71357352,116.58357401,5.36214705,216.38191348,18.67106484,2507.04044821,252.67906691,75.50897260,2.62331347,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo051,Godoratissima,2010,lowland,Doettingen,8.52222222,56.48670576,1019.20451485,80.76888889,13.05777778,798.95281702,115.72670704,6.73919275,110.80927384,67.06325860,1936.27563012,197.12844036,26.29820375,5.92022150,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo052,Godoratissima,2010,lowland,Doettingen,39.06222222,100.23217346,1235.57372899,116.81555556,23.13555556,1155.65411457,374.03008028,6.26990359,367.57094566,102.85363849,2110.62083360,238.90774757,124.08688801,9.67584958,0.13553249,,,,,,,,,,,,,,,,,,,,,,,,
10DGo053,Godoratissima,2010,lowland,Doettingen,4.87555556,26.56109177,866.06554604,64.22444444,14.41555556,909.76715150,58.16964193,3.29469864,145.09253504,52.22942262,1780.10741900,274.56877608,71.87391544,7.43476878,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo054,Godoratissima,2010,lowland,Doettingen,4.23870968,99.54939038,597.57567167,51.29677419,12.49677419,1071.74978056,46.99979472,3.30132024,238.85607278,58.75257936,1376.65751766,93.32061657,17.47054761,17.33161130,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo055,Godoratissima,2010,lowland,Doettingen,7.18924731,79.04882925,258.45368513,118.05376344,23.90322581,1767.82536654,73.59799221,5.37370516,277.24467323,46.90002840,612.84501961,206.37411244,40.36689108,14.55268687,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo056,Godoratissima,2010,lowland,Doettingen,63.03333333,77.75625082,1133.93818137,240.31111111,32.87333333,1220.19479552,1026.24349831,2.74694432,192.79540294,527.65330591,1275.20673013,571.00601500,61.34731143,8.91952297,0.18787726,,,,,,,,,,,,,,,,,,,,,,,,
10DGo057,Godoratissima,2010,lowland,Doettingen,22.69333333,62.39410854,1091.27467797,127.89777778,19.47111111,1207.86452830,307.75985573,3.08947223,161.95497113,160.27117295,1259.38106210,292.01854005,64.28558032,7.09892696,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
