SAMPLEID,17868,6654,6616,18818,14896,31253,7460,7462,7463,440917,5368821,5320250,7461,11230,6549,6432254,11463,5366264,5464156,2537,121719,6427788,6428574,64685,17100,10282,6987,76319594,6429302,5281515,5317319,5281520,5373727,442393,240,10869,244,998,14090,7150,6054,243,7711,4133,31244,61151,7651,2345,7169,250096,8858,5281167,5363388,31260,10430
14,2.13,9.46,7.56,39.36,2.63,2.86,19.48,2.73,14.34,34.24,14.68,6.94,0,0,294.33,470.36,0,0,1.48,44.66,0,275.25,53.49,0,16.97,3.05,1.27,8.72,0.6,79.99,4.26,3.41,1.27,2.26,62.67,39.27,81.8,4.6,0,37.54,69.21,0,2.16,282.68,2.74,11.47,0,3.04,6.14,0.83,652.76,173.9,16.93,24.53,0
15,0.27,1.39,0,3.52,3.39,3.66,12.45,2.43,9.71,18.75,21.83,21.83,0,0,370.73,402.97,0,0,3.2,26.82,0,74.34,27.04,0,0,8.45,2.4,26.9,0,99.9,43.36,4.92,6.53,29.64,102.44,39.56,147.05,22.87,0,28.54,176.68,0,7.54,388.99,1.27,30.85,0,25.56,6.29,15.16,488.35,340.57,28.67,32.08,0
16,0,0.61,1.75,4.02,2.53,3.03,39.31,1.16,12.66,24.34,6.59,34.09,0,3.22,31.24,454.06,0,0,0,53.65,0,58.1,25.43,0,0,12.31,1.26,9.46,0.56,23.35,18.66,1.02,0.33,7.41,84.31,31.96,110.96,25.55,0,553.17,81.55,1.44,2.77,271.64,2.66,12.4,0,8.15,5.57,1.6,781.89,377.1,48.62,26.48,0
17,0,0.41,0,1.22,0,0.65,0,0.5,2.6,4.63,9.8,10.12,0,0,34.49,323.95,0,0,0.4,15.94,0,47.55,23.14,0,0,5.78,1.13,4.5,0,8.64,2.03,0,0,9.76,235.78,28.2,100.14,143.71,0,308.85,121.65,0,1.97,274.51,2.55,32.74,0,10.49,3.75,8.17,253.65,162.91,11.34,15.22,0.8
18,0,0,0,0.35,0,1.03,0,0.31,1.39,1.29,2.95,27.28,0,0,78.05,191.37,0,0,0,5.78,0,51.71,21.06,0,0,0.43,0,0.11,0,0.32,0,0,0,0.38,137.19,7.9,86.9,5.07,0,4.59,61.69,0,0.97,63.45,0.7,2.76,0,0.77,13.52,0.32,202.91,85.53,10.6,7.91,0
19,10.21,65.86,82.84,299.97,578.05,25.18,218.99,15.51,320.78,62.59,7.94,79.84,56.38,4.66,1.1,0,5.84,0,7.49,55.55,9,0,0,47.41,6.88,9.82,4.71,0,0,17.15,0,0.54,0,0,145.45,0,0,0,0,0.62,0,0,0,8.49,0,0,0,0,0,0,10.74,61.7,483.81,0,14.96
20,14.91,50.85,51.48,327.15,355.06,21.27,106.79,10.73,32.7,80.31,101.58,131.59,14.8,2.05,0.8,0,3.16,0,3.07,141.56,2.83,0,0,10.91,1.82,5.84,3.13,0,0,28.85,0,0.88,0,0,56.82,0,0,0,0,0.39,0,0,0,1.04,0,0,0,0,0,0,4.26,8.57,37.64,0,0.54
21,39.02,20.33,36.28,449.95,190.65,43.45,268.04,59.31,79.53,60.3,302.46,479.45,52.83,2.74,1.91,0,16.77,0,14.36,246.96,4.3,0,0,33.42,21.32,20.14,32.6,19.91,1.57,238.88,0,14.19,1.13,2.8,52.49,0,0,0,0,0.5,4.4,0,0,8.73,0,0,0,2.72,0,0,5.87,48.29,220.9,0,66.33
22,13.36,25.12,24.24,378.2,218.67,31.66,142.25,9.29,43.08,30.38,315.37,635.67,14.85,2.8,0.59,0,3.62,0,13.68,88.93,3.2,0,0,14.84,3,9.51,4.12,0,0,13.35,0,0.59,0,0,70.71,0,0,0,0,0.23,0,0,0,3.77,0,0,0,0,0,0,7.56,17.04,74.13,0,5.64
23,27.22,69.16,79.02,595.25,538.58,50.19,184.31,27.27,81.95,46.67,158.19,202.49,32.97,6.14,1.88,0,8.24,0,4.53,130.62,3.81,0,0,10.89,5.62,6.23,10.13,7.77,0,33.8,0,1.01,0,0,73.21,0,0,0,0,0.56,0,0,0,29.84,0,0,0,0,0,0,5.25,42.68,173.39,0,46.2
24,91.31,67.05,79.19,903.67,554.02,43.25,398.58,78.66,113.12,85.95,21.11,174.83,71.53,10.27,9.31,0,16.2,0,14.83,555.65,11.48,0,0,91.29,16.25,57.37,22.33,4.55,0,104.64,0,4.09,0,0,56.05,0,0,0,0,2.84,0,0,0,4.33,0,0,0,0,0,0,5.76,55.99,378.46,0,10.8
25,161.36,118.43,224.01,2027.78,1130.06,98.65,907.91,204.33,245.36,198.96,75.44,610.46,166.82,41.5,4.98,0,44.76,0,87.41,1501.86,49.93,0,0,377.25,74.16,225.37,66.38,0,0,473.53,0,18.3,0,0,142.74,0,0,0,0,0.47,0,0,0,8.98,0,0,0,0,0,0,23.4,289.37,843.97,0,5.51
